ID_REDUTOR_VELOCIDADE;NUM_PROJETO_OPERACIONAL;ENDERECO_REFERENCIA;BAIRRO;REFERENCIA_LOCALIZACAO;DATA_IMPLANTACAO;DATA_ULTIMA_MANUTENCAO;GEOMETRIA
10524;17-VHF-0635693-2023;AVE AMINTAS JACQUES DE MORAES, 1121;NOVO GLÓRIA;ENTRE RUA MANOEL MAGALHAES E RUA ROGERIO SALLES BARBOSA;2024-07-05 00:00:00;;LINESTRING (602662.30 7799062.76, 602667.98 7799057.31)
10528;17-VHF-151670T-2019;RUA ANTONIO PEIXOTO GUIMARAES, 440;CAIÇARA-ADELAIDE;ENTRE RUA FRANCISCO DA VEIGA E RUA EXPEDICIONARIO HERENY DA COSTA;2023-09-28 00:00:00;;LINESTRING (607290.05 7798275.70, 607281.57 7798273.94)
10559;26-VHF-0489988-2023;RUA CONEGO SANTANA, 1320;SANTA CRUZ;ENTRE RUA SAMBEATIBA E RUA CACHOEIRINHA;2023-09-14 00:00:00;;LINESTRING (610458.89 7801194.70, 610452.88 7801195.82)
10579;17-VHF-0571612-2023;RUA VIOLETA DE MELO, 297;JARDIM SÃO JOSÉ;ENTRE RUA FLOR DE ABOBORA E RUA FLOR DE MELANCIA;2023-08-31 00:00:00;;LINESTRING (605007.98 7799146.12, 605010.20 7799153.21)
10572;15-VHF-356558T-2023;RUA CAMBOATA, 100;NOVA GAMELEIRA;ENTRE RUA TAMBURI E RUA MOGNO;2023-08-07 00:00:00;;LINESTRING (605006.74 7794075.98, 605005.48 7794070.25)
10585;15-VHF-354635T-2023;RUA ESTER AUGUSTA RIBEIRO, 235;CAMARGOS;ENTRE RUA ENGENHEIRO ANTONIO DE FRANCO E RUA LESANDRO RESENDE FRANCO;2023-08-07 00:00:00;;LINESTRING (602563.20 7795180.78, 602561.76 7795173.58)
10574;18-VHF-0382788-2023;RUA DOS AIMORES, 2484;SANTO AGOSTINHO;ENTRE RUA PEDRO ALEXANDRINO BORGES E RUA LUCILIO DE ALBUQUERQUE;2023-08-21 00:00:00;;LINESTRING (613198.60 7806029.51, 613203.74 7806024.26)
10623;18-VHF-0221844-2023;RUA JURACY CAMARGO, 289;TUPI B;ENTRE RUA ANITA MALFATTI E RUA OLEGARIO MARIANO;2024-09-30 00:00:00;;LINESTRING (613228.13 7805655.69, 613222.47 7805651.47)
10604;18-VHF-0568854-2024;RUA JOSE GOMES DOMINGUES, 7;JAQUELINE;ENTRE RUA MARIA VITALINA DE JESUS E RUA JOSE BARBOSA FERNANDES;2024-10-07 00:00:00;;LINESTRING (610557.00 7810147.07, 610560.23 7810140.24)
10605;18-VHF-0624405-2023;RUA SALVIA, 898;FREI LEOPOLDO;ENTRE RUA OLMO E RUA JORNALISTA JORGE BAPTISTA;2024-10-07 00:00:00;;LINESTRING (611093.62 7809762.57, 611100.95 7809760.91)
10607;18-VHF-0046973-2022;RUA HOMERO DE RENAULT BAETA, 757;JARDIM GUANABARA;ENTRE RUA NEY JANSEN JUNIOR E RUA PROFESSOR RUBENS GUELLI;2023-08-01 00:00:00;;LINESTRING (611585.34 7806881.87, 611578.84 7806881.95)
10609;17-VHF-0240520-2022;RUA CAMBE, 145;COQUEIROS;ENTRE RUA ELIZABETH E RUA ANTONIO PEIXOTO;2023-07-28 00:00:00;;LINESTRING (602191.36 7799089.84, 602186.30 7799085.18)
10637;22-VHF-0000026-2024;RUA CAMPO GRANDE, 451;ARAGUAIA;ENTRE RUA PEDRA BRANCA E RUA MARINGA;2024-08-27 00:00:00;;LINESTRING (604321.06 7789458.95, 604323.80 7789452.76)
10651;17VHF-257813T-2020;RUA CRISTALINA, 441;CONJUNTO CELSO MACHADO;ENTRE RUA JABAQUARA E RUA OCIDENTAL;2023-06-27 00:00:00;;LINESTRING (603630.60 7800768.85, 603620.80 7800771.17)
10663;15-VHF-0000002-2020; , ;;ENTRE RUA DA FRATERNIDADE E RUA DA IGUALDADE;2023-06-22 00:00:00;;LINESTRING (606069.10 7794912.81, 606075.74 7794910.77)
10704;17-VHF-0000031-2023; , ;;ENTRE RUA VITERBO E RUA FELICIO BRANDI;2023-06-01 00:00:00;;LINESTRING (605113.86 7803079.49, 605120.76 7803078.15)
13696;22-VHF-0877622-2023;RUA DOUTOR CRISTIANO REZENDE, 1591;BONSUCESSO;ENTRE RUA A E RUA CARVALHO;;2024-07-04 00:00:00;LINESTRING (605849.98 7790099.48, 605846.38 7790093.45)
13697;22-VHF-0063138-2011;RUA DOUTOR CRISTIANO REZENDE, 1672;BONSUCESSO;ENTRE BEC DOIS E RUA D;2012-06-18 00:00:00;;LINESTRING (605923.31 7789980.55, 605929.45 7789980.55)
13728;22-VHF-0000022-2024;RUA DOMINGOS DE SOUZA BASTOS, 220;TIROL;ENTRE RUA MAURO GONCALVES E RUA EMBAUBA;2024-07-01 00:00:00;;LINESTRING (599861.83 7788327.24, 599861.06 7788333.79)
14084;22-VHF-0835373-2023;RUA DOM PAULO LOPES, 220;TIROL;ENTRE RUA EVANGELINO CALIXTO XAVIER E RUA ANTONIO HERMENEGILDO SOARES;2024-03-08 00:00:00;;LINESTRING (600739.31 7789044.46, 600738.17 7789050.52)
13327;17-VHF-0021330-2011;RUA GERALDO BERNARDO DA SILVA, 111;CONFISCO;ENTRE RUA K UM E RUA IRENA SENDLER;2011-07-05 00:00:00;;LINESTRING (602645.58 7803168.54, 602651.82 7803171.58)
13370;17-VHF-0039206-2010;RUA MARIA DA SILVEIRA, 362;GLÓRIA;ENTRE RUA ABIGAIL PIMENTEL TAVARES E RUA FERNANDO DE NORONHA;2011-05-03 00:00:00;;LINESTRING (603894.78 7798616.78, 603901.53 7798618.41)
13686;18-VHF-0020072-2010;RUA PRINCESA ISABEL, 50;COPACABANA;ENTRE RUA BRASIL E RUA INGLATERRA;2010-10-14 00:00:00;;LINESTRING (606260.82 7806887.87, 606261.52 7806881.03)
13863;18-VHF-0011714-2015;RUA ALTINOPOLIS, 310;PIRATININGA;ENTRE RUA BRODOSQUI E RUA PORTO FERREIRA;2015-07-22 00:00:00;;LINESTRING (605932.57 7809636.66, 605937.07 7809631.60)
13864;18-VHF-0058019-2014;RUA ALOISIO DE AZEVEDO, 33;SANTA MÔNICA;ENTRE RUA JOSE MARIA BOTELHO E RUA FREI VICENTE DO SALVADOR;2015-03-18 00:00:00;;LINESTRING (607337.44 7808095.43, 607336.99 7808088.65)
11481;26-VHF-022380T-2017;RUA PADRE ARGEMIRO MOREIRA, 4661;BEIRA-LINHA;ENTRE RUA ONZE E RUA AMARANTO VERDE;2018-01-12 00:00:00;;LINESTRING (615761.36 7806394.84, 615765.46 7806392.65)
11680;;RUA PROFESSOR ANTONIO MARCIO, 273;PALMARES;ENTRE RUA PROFESSOR BENITO DO CARMO E RUA MANOEL SABINO NOGUEIRA;;;LINESTRING (611866.28 7802462.44, 611870.76 7802467.82)
11681;;RUA PROFESSOR ANTONIO MARCIO, 80;PALMARES;ENTRE RUA VEREADOR JOAO SARDINHA E RUA PROFESSOR BENITO DO CARMO;;;LINESTRING (611909.70 7802429.51, 611914.06 7802435.24)
13080;26-VHF-333293T-2022;RUA DOS BORGES, 1530;JARDIM VITÓRIA;ENTRE RUA LINCOLN AMARANTE RIBEIRO E RUA DOIS MIL QUATROCENTOS E SESSENTA E SEIS;2023-03-13 00:00:00;;LINESTRING (617278.89 7805330.87, 617280.66 7805318.78)
13402;15-VHF-0014588-2015;RUA PROFESSOR SILVEIRA NETO, 126;CAMARGOS;ENTRE RUA ROGERIO LUCIANO E RUA JOAQUIM GONCALVES PIMENTA;2015-09-23 00:00:00;;LINESTRING (602370.17 7795032.11, 602377.18 7795030.82)
13744;22-VHF-0010433-2011;RUA COROA DE FRADE, 293;MANGUEIRAS;ENTRE RUA ABIU E RUA BARU;2011-09-13 00:00:00;;LINESTRING (600725.99 7786869.63, 600726.66 7786863.04)
13745;18-VHF-0023976-2011;RUA CRISANTO MUNIZ, 41;RIO BRANCO;ENTRE PCA JOSE NOGUEIRA DE SA E RUA MUNICIPAL;2015-05-15 00:00:00;;LINESTRING (606780.65 7808687.63, 606787.89 7808688.33)
14250;16-VHF-0000199-2012;RUA CAMPANARIO, 83;SANTA INÊS;ENTRE RUA LAGAMAR E RUA ITURAMA;2013-01-21 23:00:00;;LINESTRING (614399.41 7800283.44, 614407.05 7800284.47)
14369;22-VHF-0027215-2010;RUA JOSE DOS SANTOS LAGE, 435;DIAMANTE;ENTRE AVE WALDYR SOEIRO EMRICH E RUA JAIRO DUMONT OLIVEIRA;2010-12-27 00:00:00;;LINESTRING (602751.53 7789275.91, 602742.90 7789273.64)
11260;26-VHF-0000111-2014;RUA JOSE FLAUSINO, 1451;JARDIM VITÓRIA;ENTRE RUA MARROM E RUA MARIA JUJU DORIA;2015-06-08 00:00:00;;LINESTRING (617440.94 7803419.27, 617442.55 7803415.41, 617444.29 7803411.24)
13287;26-VHF-0011820-2012;RUA MARIA RITA DE SOUSA, 60;JARDIM FELICIDADE;ENTRE RUA ODENIR PAIXAO DA SILVA E RUA ODENIR PAIXAO DA SILVA;2013-02-08 00:00:00;;LINESTRING (611929.51 7806830.85, 611933.55 7806831.63)
12384;22-VHF-0231114-2022;RUA AMILCAR CABRAL, 1275;ARAGUAIA;ENTRE RUA CORONEL THIBAU E RUA CORONEL SEVERIANO;2024-11-13 00:00:00;;LINESTRING (604433.66 7789637.22, 604428.32 7789634.24)
12480;17VHF-000038-24; , ;;ENTRE   E RUA CASTELO DE VEIROS;2024-11-01 00:00:00;;LINESTRING (604822.91 7802383.61, 604817.73 7802382.80)
13285;17-VHF-0095143-2008;AVE BRIGADEIRO EDUARDO GOMES, 171;DOM BOSCO;ENTRE RUA MARIO SOARES E RUA ANDRELANDIA;2009-12-10 00:00:00;;LINESTRING (604414.16 7797669.40, 604425.68 7797675.65)
13294;15-VHF-356917T-2023;RUA SAO MARCOS, 49;VILA NOVA PARAÍSO;ENTRE BEC SAO MARCOS E RUA CONTORNO DO CAMPO;2023-10-23 00:00:00;;LINESTRING (606145.95 7790680.82, 606146.96 7790685.98)
13349;;RUA LEOPOLDO BIAN, 173;CONJUNTO CALIFÓRNIA II;ENTRE RUA CLEMENTE NASCIMENTO PIRES E  ;;;LINESTRING (603428.53 7797140.79, 603428.69 7797152.80)
13901;;RUA GERALDO PEDRO DOS SANTOS, 86;JARDIM DOS COMERCIÁRIOS;ENTRE RUA ARLEI QUEIROZ SIMOES E RUA EUNICE MARQUES PEREIRA;;;LINESTRING (607882.75 7811263.78, 607884.63 7811270.97)
13981;22-VHF-0043132-2010;RUA VERISSIMO GUIMARAES, 306;LINDÉIA;ENTRE RUA CLOVIS DE SOUZA MUNHOZ E RUA SEBASTIAO DOS SANTOS;2011-05-11 00:00:00;;LINESTRING (598984.21 7789930.24, 598977.46 7789932.26)
13351;15-VHF-0000028-2024;RUA CONTENDAS, 249;ALTO BARROCA;ENTRE AVE AMAZONAS E RUA CONSELHEIRO SARAIVA;2024-06-05 00:00:00;;LINESTRING (607681.82 7795793.06, 607688.02 7795794.34)
7844;;RUA FLOR D'AGUA, 168;JARDIM ALVORADA;ENTRE TRV DOIS MIL CENTO E VINTE OITO E RUA FLOR DO NORTE;;;LINESTRING (605673.19 7799404.34, 605680.77 7799405.30)
7861;17-VHF-0000048-2012;RUA GERALDA CIRINO FLOR DE MAIO, 227;SANTA MÔNICA;ENTRE RUA DORIVAL MACHADO E RUA OSCAR NETO;2012-06-25 00:00:00;;LINESTRING (607937.39 7807154.40, 607942.33 7807149.67)
7901;17-VHF-0015388-2011;AVE GUARAPARI, 637;SANTA AMÉLIA;ENTRE RUA LEILOEIRO JOSE BARROS E RUA HOMERO DE OLIVEIRA;2011-09-30 00:00:00;;LINESTRING (607041.76 7805854.92, 607048.60 7805854.35)
7902;;AVE GUARAPARI, 511;SANTA AMÉLIA;ENTRE RUA CORONEL EMILIO MARTINS E RUA DOUTOR JEFFERSON DE OLIVEIRA;;;LINESTRING (607042.82 7805713.89, 607057.14 7805713.84)
7903;17-VHF-145273T-2019; , ;;ENTRE   E  ;2020-05-21 17:00:00;;LINESTRING (607039.28 7805782.39, 607046.49 7805782.39)
7906;;RUA ILHA GRANDE, 440;JARDIM ATLÂNTICO;ENTRE RUA DO GANDU E RUA DO ARVOREDO;;;LINESTRING (606956.55 7805108.39, 606961.46 7805098.69)
7922;17-VHF-0000568-2015;RUA IZABEL BUENO, 205;INDAIÁ;ENTRE RUA BARAUNAS E RUA SARGENTO LEVY MACHADO;2015-04-14 00:00:00;;LINESTRING (609898.52 7802891.05, 609909.55 7802887.82)
7923;19-VHF-0000700-2021;RUA IZABEL BUENO, 1109;JARAGUÁ;ENTRE RUA ANTONIO PAULINO DE CASTRO E RUA CACUERA;2022-08-26 17:00:00;;LINESTRING (609897.51 7803684.60, 609909.14 7803683.95)
7924;;RUA IZABEL BUENO, 1172;SANTA ROSA;ENTRE RUA CACUERA E RUA GARUMA;;;LINESTRING (609902.05 7803748.02, 609907.77 7803747.93, 609911.99 7803747.86)
7908;;PCA MANOEL DOS REIS FILHO, 5;JARAGUÁ;ENTRE RUA AMAVEL COSTA E RUA IZABEL BUENO;;;LINESTRING (610062.98 7804107.92, 610067.50 7804102.34)
7950;17-HF-0706516-2023;AVE JOAO PAULO I, 622;ALÍPIO DE MELO;ENTRE RUA LEONIL PRATA E RUA DOS ADVOGADOS;2024-04-25 00:00:00;;LINESTRING (604204.06 7799984.49, 604209.44 7799988.12)
7951;17-VHF-0031116-2012;AVE JOAO PAULO I, 509;ALÍPIO DE MELO;ENTRE RUA UM MIL NOVECENTOS E VINTE E NOVE E RUA LEONIL PRATA;2012-09-13 21:00:00;;LINESTRING (604255.95 7799885.85, 604261.96 7799888.42)
7952;17-VHF-0070145-2014;AVE JOAO PAULO I, 72;ALÍPIO DE MELO;ENTRE RUA DOS GEOLOGOS E RUA ADEM;2015-05-28 21:00:00;;LINESTRING (604422.56 7799529.32, 604428.82 7799531.97)
8005;19-VHF-0000668-2012;AVE JOAO XXIII, 634;JARDIM SÃO JOSÉ;ENTRE RUA WIVER HERNANDES DA SILVA E RUA JOAQUIM JOSE RIBEIRO;2012-07-13 00:00:00;;LINESTRING (604916.94 7799273.95, 604913.96 7799262.38)
8064;;RUA MONTEIRO LOBATO, 167;OURO PRETO;ENTRE RUA FUNCHAL E RUA BRASILEIA;;;LINESTRING (606412.01 7802439.44, 606416.27 7802435.39)
8070;19-VF-0000214-2023;AVE OTACILIO NEGRAO DE LIMA, 768;SÃO LUÍZ;ENTRE AVE SANTA ROSA E ALA DAS PALMEIRAS;2023-05-04 14:00:00;;LINESTRING (607814.93 7804241.23, 607817.25 7804232.47)
8093;17-VHF-275325T-2020;AVE OTACILIO NEGRAO DE LIMA, 1632;BANDEIRANTES;ENTRE AVE OTACILIO NEGRAO DE LIMA E AVE ORSI CONCEICAO MINAS;2021-08-03 00:00:00;;LINESTRING (604876.63 7803929.94, 604885.49 7803931.76)
8099;; , ;;ENTRE AVE PRESIDENTE ANTONIO CARLOS E ALA DAS LATHANIAS;;;LINESTRING (608192.05 7804942.31, 608198.86 7804942.57)
8161;;AVE PORTUGAL, 5405;ITAPOÃ;ENTRE AVE DOUTOR CRISTIANO GUIMARAES E RUA SANTA RITA DE CASSIA;;;LINESTRING (609699.25 7805652.57, 609705.19 7805648.92)
8162;17-VHF-0021842-2014;AVE PORTUGAL, 5197;ITAPOÃ;ENTRE RUA GUADALUPE E RUA SAO BENTO;2014-11-19 21:00:00;;LINESTRING (609555.04 7805451.63, 609559.53 7805446.71)
8163;;AVE PORTUGAL, 4900;SÃO TOMÁZ;ENTRE RUA DOMINICA E RUA SAO BENTO;;;LINESTRING (609265.65 7805413.47, 609262.37 7805399.38)
8164;17-VHF-0000207-2012;AVE PORTUGAL, 1879;SANTA AMÉLIA;ENTRE RUA DO ARVOREDO E AVE GUARAPARI;2013-03-07 21:00:00;;LINESTRING (606808.71 7805149.07, 606811.23 7805145.17)
8201;;RUA POVOA DE VARZIM, 549;PAQUETÁ;ENTRE RUA GLAUBER ROCHA E RUA FREI MARTINHO BURNIER;;;LINESTRING (605182.92 7802657.39, 605180.07 7802650.90)
8202;;RUA POVOA DE VARZIM, 231;PAQUETÁ;ENTRE RUA PEDRO COELHO VERGARA E RUA LUCIA HELENA;;;LINESTRING (605471.93 7802548.60, 605469.30 7802541.80)
8221;;AVE PRESIDENTE TANCREDO NEVES, 2163;CASTELO;ENTRE VDP QUATRO MIL CENTO E SESSENTA E RUA JOAO RICALDONI FILHO;;;LINESTRING (605370.33 7800293.14, 605380.64 7800292.98)
8223;19-VHF-0000312-2013;AVE PRESIDENTE TANCREDO NEVES, 5235;PAQUETÁ;ENTRE RUA CINCO MIL E CINQUENTA E TRES E RUA FREI MARTINHO BURNIER;2013-06-27 21:00:00;;LINESTRING (605034.69 7802462.66, 605031.03 7802453.13)
8224;;AVE PRESIDENTE TANCREDO NEVES, 1259;MANACÁS;ENTRE RUA GERALDO JARDIM LINHARES E RUA EPHIGENIA NATIVIDADE;;;LINESTRING (605498.44 7799671.42, 605510.28 7799672.49)
8226;;AVE SICILIA, 383;BANDEIRANTES;ENTRE RUA VARESE E AVE OTACILIO NEGRAO DE LIMA;;;LINESTRING (605382.60 7803690.00, 605376.75 7803685.85)
8301;; , ;;ENTRE   E  ;;;LINESTRING (603941.10 7802133.21, 603946.03 7802129.73)
8302;; , ;;ENTRE   E  ;;;LINESTRING (604276.88 7802313.94, 604280.70 7802309.41)
8303;; , ;;ENTRE   E  ;;;LINESTRING (604376.21 7802397.27, 604380.05 7802392.11)
9110;26VHF-91200-22;RUA POTUMAIO, 686;SÃO GERALDO;ENTRE RUA SILVA ALVARENGA E RUA CURI;2023-10-11 00:00:00;2023-11-30 00:00:00;LINESTRING (615628.55 7799113.03, 615631.44 7799104.53)
9129;;RUA DESEMBARGADOR BRAULIO, 2311;TAQUARIL;ENTRE RUA BARTOLOMEU RUIZ E RUA MELCHIOR DIAS;;;LINESTRING (616579.08 7797024.52, 616573.71 7797019.71)
9150;;RUA DESEMBARGADOR BRAULIO, 3077;TAQUARIL;ENTRE RUA LANCAROTE PESSANHA E RUA GONCALVES BALDAIA;;;LINESTRING (616797.14 7796840.21, 616796.73 7796837.97, 616796.63 7796837.41, 616796.42 7796836.29, 616795.77 7796832.75)
9187;26-VHF-356648T-2023;RUA JOAO IGNACIO SANTOS, 120;GRANJA DE FREITAS;ENTRE RUA ALIPIO FRANCISCO DE SOUZA E RUA DA OLARIA;2023-11-13 00:00:00;;LINESTRING (617218.21 7798066.61, 617217.33 7798059.18)
9152;26-VHF-0057433-2013;RUA TEBAS, 844;ALTO VERA CRUZ;ENTRE RUA FERNAO DIAS E RUA DESEMBARGADOR BRAULIO;2015-02-25 00:00:00;;LINESTRING (616044.77 7798285.49, 616043.30 7798292.20)
9208;18-VHF-124458-2022;RUA CURIATA, 100;GUARANI;ENTRE RUA GUARATINGUETA E RUA MACAUBAS;2023-11-06 00:00:00;;LINESTRING (612490.48 7805548.19, 612491.45 7805541.12)
8426;17-VHF-0092520-2008;RUA CASTELO GUIMARAES, 618;CASTELO;ENTRE RUA CASTELO MOURA E RUA CASTELO SANTAREM;2010-11-30 21:00:00;;LINESTRING (604721.02 7801380.26, 604727.77 7801375.52)
8493;15-VHF-0033556-2012; , ;;ENTRE RUA CANDIDO DE SOUZA E AVE AMAZONAS;2012-08-06 00:00:00;;LINESTRING (606261.85 7795340.56, 606271.88 7795337.93)
8500;;RUA CONSELHEIRO JOAQUIM CAETANO, 911;NOVA GRANADA;ENTRE RUA SEBASTIAO DE BARROS E RUA XAPURI;;;LINESTRING (607843.90 7794668.26, 607850.66 7794669.92)
8510;;RUA CONTRIA, 1315;GRAJAÚ;ENTRE RUA PILAR E RUA CANAA;;;LINESTRING (607985.13 7795157.05, 607987.80 7795157.68, 607987.27 7795157.55, 607988.94 7795157.94, 607988.48 7795157.83, 607991.35 7795158.50)
8511;; , ;;ENTRE RUA SAO DOMINGOS E RUA PAULO ARBEX;;;LINESTRING (607712.50 7793446.96, 607718.94 7793449.75)
8529;;RUA DONA NICOLINA LIMA, 95;HAVAÍ;ENTRE BEC LUIZA GOMES E  ;;;LINESTRING (607254.13 7793616.85, 607260.53 7793618.32)
8551;15-VHF-0025463-2011;RUA ELI SEABRA FILHO, 115;BURITIS;ENTRE RUA MARCIO MAIA FERREIRA E RUA ELZA BEATRIZ DE ARAUJO;2012-04-25 00:00:00;;LINESTRING (607468.87 7790897.13, 607468.87 7790888.17)
8552;15-VHF-0025463-2011;RUA ELI SEABRA FILHO, 335;BURITIS;ENTRE RUA HENRIQUE BADARO PORTUGAL E RUA MARCIO MAIA FERREIRA;2012-04-25 00:00:00;;LINESTRING (607201.48 7790894.14, 607201.73 7790885.64)
8541;15-VHF-0000089-2022;RUA VEREADOR NELSON CUNHA, 538;ESTORIL;ENTRE RUA CORDELINA SILVEIRA MATOS E RUA RAIMUNDO PEREIRA LIMA;2022-10-04 00:00:00;;LINESTRING (608088.23 7792966.89, 608095.71 7792968.08)
8569;15-VHF-0017662-2010;RUA TUPA, 78;NOVA CINTRA;ENTRE RUA CANDIDO DE SOUZA E RUA GUAPORE;2012-05-31 00:00:00;;LINESTRING (605399.99 7794075.94, 605407.37 7794065.72)
8570;15-VHF-0017662-2010;RUA TUPA, 4;NOVA CINTRA;ENTRE BEC ESTEVAO MUSSO E RUA MIGUEL AMORIM;2010-05-31 00:00:00;;LINESTRING (605656.74 7794256.87, 605656.47 7794257.24, 605658.34 7794254.22, 605659.39 7794252.49)
8649;15-VHF-0000030-2017;AVE TERESA CRISTINA, 420;CARLOS PRATES;ENTRE RUA MERCES E AVE NOSSA SENHORA DE FATIMA;2017-06-15 08:00:00;;LINESTRING (608808.86 7797218.62, 608805.49 7797212.55)
8616;15-VHF-0034167-2010;RUA SAO JOSE, 440;VILA VISTA ALEGRE;ENTRE RUA DEZOITO E RUA JOAQUIM JOSE;2011-02-24 00:00:00;;LINESTRING (605394.97 7793277.95, 605398.72 7793272.15)
8669;18-VHF-0355360-2022;RUA EDMAR COLINI FERREIRA, 160;MANTIQUEIRA;ENTRE RUA CONCEICAO SILVANA E RUA FELIPE PEDROSO;2023-05-12 00:00:00;;LINESTRING (605755.20 7811018.61, 605748.97 7811020.37)
8677;15-VHF-0025648-2013;AVE PADRE JOSE MAURICIO, 663;VISTA ALEGRE;ENTRE RUA TREZE DE MAIO E RUA VIRGEM DA LAPA;2013-06-28 09:00:00;;LINESTRING (605124.89 7793272.40, 605127.34 7793267.66)
8679;;AVE PADRE JOSE MAURICIO, 1140;VISTA ALEGRE;ENTRE RUA SENADOR LEMOS E RUA CRISPIM JAQUES;;;LINESTRING (604731.40 7793077.00, 604736.08 7793066.91)
8715;17-VHF-0113060-2023;RUA MARIANITA, 250;ALÍPIO DE MELO;ENTRE RUA SUINDARA E RUA ESTORNINHO;2023-09-28 00:00:00;;LINESTRING (603975.99 7800038.18, 603971.63 7800043.79)
8737;15-VHF-044832T-2017; , ;;ENTRE   E  ;2018-04-30 00:00:00;;LINESTRING (607085.99 7790930.35, 607092.24 7790927.74)
8738;15-VHF-044832T-2017;RUA HENRIQUE BADARO PORTUGAL, 143;BURITIS;ENTRE RUA DEPUTADO FABIO VASCONCELOS E RUA ELI SEABRA FILHO;2018-04-30 00:00:00;;LINESTRING (607095.93 7790919.42, 607101.51 7790917.28)
8739;15-VHF-044832T-2017;RUA HENRIQUE BADARO PORTUGAL, 235;BURITIS;ENTRE RUA JOSE SILVEIRA E RUA DEPUTADO FABIO VASCONCELOS;2018-04-30 00:00:00;;LINESTRING (607136.35 7791018.26, 607141.86 7791016.13, 607143.44 7791015.52)
8717;15-VHF-044832T-2017;RUA HENRIQUE BADARO PORTUGAL, 283;BURITIS;ENTRE RUA JOSE SILVEIRA E RUA DEPUTADO FABIO VASCONCELOS;2018-04-30 00:00:00;;LINESTRING (607152.22 7791092.84, 607155.95 7791092.14, 607160.06 7791091.41)
8742;15-VHF-0009635-2015;RUA HELIOTERIO, 33;SANTA SOFIA;ENTRE RUA BRAS E BEC SANTA HELENA;2015-06-24 00:00:00;;LINESTRING (608224.68 7793731.54, 608229.88 7793730.53)
10706;18-VHF-0304880-2024;RUA JOSE FLORA, 258;LETÍCIA;ENTRE RUA ONOFRE FURTADO DA SILVA E RUA JOSE BENEVIDES DA SILVEIRA;2024-10-03 00:00:00;;LINESTRING (606945.64 7809797.40, 606947.58 7809804.77)
10721;18-VHF-0373047-2021;RUA AGENOR DE PAULA ESTRELA, 11;JAQUELINE;ENTRE RUA SENHORA DO BELO RAMO E RUA JOAO DE PAULA ESTRELA;2023-04-12 00:00:00;2023-05-25 00:00:00;LINESTRING (611105.62 7809990.32, 611111.60 7809987.02)
10722;15-VHF-351126T-2023;RUA GERALDO VASCONCELLOS, 443;ESTORIL;ENTRE RUA JUIZ ACHILLES VELLOSO E RUA JOAO ANATOLIO LIMA;2023-05-15 00:00:00;;LINESTRING (608725.09 7792809.25, 608724.71 7792818.05)
10744;17-VHF-0000079-2021;RUA NOGUEIRA DA GAMA, 764;ALTO DOS PINHEIROS;ENTRE AVE TEJUCO E RUA PURPURA;2023-05-18 00:00:00;;LINESTRING (604228.17 7796043.83, 604230.19 7796042.45, 604230.92 7796042.03, 604233.83 7796040.16)
10746;18-VHF-0111211-2023;RUA VISCONDE DE TAUNAY, 1018;SÃO JOÃO BATISTA;ENTRE RUA MONTE ALVERNE E RUA AFONSO CELSO;2023-05-12 00:00:00;;LINESTRING (607628.21 7808149.51, 607621.91 7808145.81)
10765;18-VHF-596942-2023;AVE LUCAS DE OLIVEIRA, 426;JARDIM GUANABARA;ENTRE RUA MARIA DE OLIVEIRA DE SOUZA E RUA LETICIA ALVES PINTO;2024-10-23 00:00:00;;LINESTRING (611252.46 7807814.98, 611255.96 7807811.43)
10766;18-VHF-684082-2023;RUA ANNA MARIA DE JESUS, 35;AARÃO REIS;ENTRE   E AVE SARAMENHA;2024-10-23 00:00:00;;LINESTRING (613314.10 7805158.33, 613306.60 7805155.74)
10767;26-VHF-0140178-2022;RUA MANOEL MIRANDA, 90;UNIÃO;ENTRE RUA PITT E RUA AGATA;2023-04-19 00:00:00;;LINESTRING (613086.12 7800749.70, 613080.56 7800753.27)
10771;17-VHF-0278659-2021;RUA DA COROACAO, 70;JARDIM SÃO JOSÉ;ENTRE RUA EVOCACAO E RUA SERMAO;2023-04-03 00:00:00;;LINESTRING (605660.53 7798716.04, 605666.94 7798718.59)
10773;18-VHF-353623-2022; , ;;ENTRE AVE WASHINGTON LUIZ E RUA SOUZA GOMES;2023-03-24 00:00:00;;LINESTRING (610658.82 7804909.21, 610657.98 7804905.39, 610657.49 7804903.19, 610656.95 7804900.77)
10787;18-VHF-0563762-2022;RUA DOS BEM-TE-VIS, 209;VILA CLÓRIS;ENTRE PCA DAS ANDORINHAS E RUA DAS MAITACAS;2023-03-23 00:00:00;;LINESTRING (610155.55 7807412.78, 610154.08 7807419.80)
10788;20-VHF-0326127-2021;RUA RODRIGUES CALDAS, 340;SANTO AGOSTINHO;ENTRE RUA ARAGUARI E RUA OURO PRETO;2023-02-01 00:00:00;2023-03-23 00:00:00;LINESTRING (609640.42 7795770.87, 609637.51 7795759.27)
10804;18-VHF-0000033-2021;RUA CESAR SALLES BARBOSA, 630;MANTIQUEIRA;ENTRE RUA JORNALISTA PAULO HENEINE E VDP QUATRO MIL DUZENTOS E VINTE E SETE;2023-02-24 00:00:00;;LINESTRING (606797.50 7810359.51, 606806.58 7810358.84)
